Model,Epoch,Train Loss,Validation Loss,Train MSE,Validation MSE,Train MAE,Validation MAE
LSTM with Dropout,23,3236.0986328125,3166.871826171875,3236.0986328125,3166.871826171875,48.264076232910156,47.38961410522461
LSTM with Dropout,24,3184.215087890625,3114.931396484375,3184.215087890625,3114.931396484375,47.749908447265625,46.870086669921875
LSTM with Dropout,25,3129.137939453125,3063.713623046875,3129.137939453125,3063.713623046875,47.21006393432617,46.35435104370117
LSTM with Dropout,26,3078.84521484375,3013.2529296875,3078.84521484375,3013.2529296875,46.69672775268555,45.84326934814453
LSTM with Dropout,27,3027.840576171875,2963.480712890625,3027.840576171875,2963.480712890625,46.20435333251953,45.336116790771484
LSTM with Dropout,28,2977.32763671875,2914.35302734375,2977.32763671875,2914.35302734375,45.679317474365234,44.832035064697266
LSTM with Dropout,29,2928.853271484375,2865.862548828125,2928.853271484375,2865.862548828125,45.1917839050293,44.331390380859375
LSTM with Dropout,30,2878.91650390625,2818.124267578125,2878.91650390625,2818.124267578125,44.67790603637695,43.83501052856445
LSTM with Dropout,31,2832.24365234375,2771.065673828125,2832.24365234375,2771.065673828125,44.19834899902344,43.344383239746094
LSTM with Dropout,32,2783.876708984375,2724.6845703125,2783.876708984375,2724.6845703125,43.70176696777344,42.85833740234375
LSTM with Dropout,33,2738.7216796875,2678.923583984375,2738.7216796875,2678.923583984375,43.234004974365234,42.37777328491211
LSTM with Dropout,34,2693.18603515625,2633.920654296875,2693.18603515625,2633.920654296875,42.76184844970703,41.904441833496094
LSTM with Dropout,35,2645.962158203125,2589.307373046875,2645.962158203125,2589.307373046875,42.266727447509766,41.435428619384766
LSTM with Dropout,36,2600.928955078125,2545.46142578125,2600.928955078125,2545.46142578125,41.79774475097656,40.97344207763672
LSTM with Dropout,37,2559.39404296875,2502.469482421875,2559.39404296875,2502.469482421875,41.35914611816406,40.52003860473633
LSTM with Dropout,38,2514.00244140625,2459.9267578125,2514.00244140625,2459.9267578125,40.88064956665039,40.07056427001953
LSTM with Dropout,39,2472.768310546875,2418.120849609375,2472.768310546875,2418.120849609375,40.45344543457031,39.631195068359375
LSTM with Dropout,40,2429.443115234375,2376.849609375,2429.443115234375,2376.849609375,40.01482391357422,39.19480895996094
LSTM with Dropout,41,2386.31494140625,2336.290283203125,2386.31494140625,2336.290283203125,39.572723388671875,38.770225524902344
LSTM with Dropout,42,2345.5390625,2296.362548828125,2345.5390625,2296.362548828125,39.142555236816406,38.35350036621094
LSTM with Dropout,43,2306.97119140625,2256.97705078125,2306.97119140625,2256.97705078125,38.748958587646484,37.94423294067383
LSTM with Dropout,44,2264.634033203125,2218.27197265625,2264.634033203125,2218.27197265625,38.30678176879883,37.54753875732422
LSTM with Dropout,45,2227.70263671875,2180.059326171875,2227.70263671875,2180.059326171875,37.929298400878906,37.14969253540039
LSTM with Dropout,46,2191.586181640625,2141.778076171875,2191.586181640625,2141.778076171875,37.55196762084961,36.73472595214844
LSTM with Dropout,47,2149.681640625,2104.6318359375,2149.681640625,2104.6318359375,37.11498260498047,36.35161209106445
LSTM with Dropout,48,2113.60791015625,2068.15966796875,2113.60791015625,2068.15966796875,36.75109100341797,35.980228424072266
LSTM with Dropout,49,2078.7197265625,2032.303466796875,2078.7197265625,2032.303466796875,36.40825653076172,35.618507385253906
LSTM with Dropout,50,2040.504638671875,1997.022705078125,2040.504638671875,1997.022705078125,36.003578186035156,35.26557540893555
LSTM with Dropout,51,2005.791015625,1962.2568359375,2005.791015625,1962.2568359375,35.670127868652344,34.92189025878906
LSTM with Dropout,52,1972.2655029296875,1928.15771484375,1972.2655029296875,1928.15771484375,35.32368469238281,34.58162307739258
LSTM with Dropout,53,1937.454345703125,1894.516357421875,1937.454345703125,1894.516357421875,34.99695587158203,34.2567024230957
LSTM with Dropout,54,1902.0986328125,1861.6495361328125,1902.0986328125,1861.6495361328125,34.64756774902344,33.937294006347656
LSTM with Dropout,55,1873.3668212890625,1829.3662109375,1873.3668212890625,1829.3662109375,34.37086486816406,33.63009262084961
LSTM with Dropout,56,1838.5223388671875,1797.4515380859375,1838.5223388671875,1797.4515380859375,34.03750991821289,33.32651901245117
LSTM with Dropout,57,1806.9237060546875,1766.1824951171875,1806.9237060546875,1766.1824951171875,33.73710632324219,33.037506103515625
LSTM with Dropout,58,1776.26025390625,1735.4832763671875,1776.26025390625,1735.4832763671875,33.43085861206055,32.75348663330078
LSTM with Dropout,59,1743.7806396484375,1705.362060546875,1743.7806396484375,1705.362060546875,33.1554069519043,32.47824478149414
LSTM with Dropout,60,1707.849853515625,1675.6002197265625,1707.849853515625,1675.6002197265625,32.80653762817383,32.203250885009766
LSTM with Dropout,61,1684.2381591796875,1646.51953125,1684.2381591796875,1646.51953125,32.59952163696289,31.950483322143555
LSTM with Dropout,62,1652.5361328125,1618.162841796875,1652.5361328125,1618.162841796875,32.299373626708984,31.706737518310547
LSTM with Dropout,63,1625.9271240234375,1590.1461181640625,1625.9271240234375,1590.1461181640625,32.061004638671875,31.473739624023438
LSTM with Dropout,64,1597.1025390625,1562.7171630859375,1597.1025390625,1562.7171630859375,31.803123474121094,31.229000091552734
LSTM with Dropout,65,1569.672607421875,1535.863525390625,1569.672607421875,1535.863525390625,31.55548667907715,30.98907470703125
LSTM with Dropout,66,1543.1229248046875,1509.6619873046875,1543.1229248046875,1509.6619873046875,31.30455207824707,30.774675369262695
LSTM with Dropout,67,1516.45947265625,1483.751708984375,1516.45947265625,1483.751708984375,31.088714599609375,30.55205726623535
LSTM with Dropout,68,1491.219482421875,1458.6962890625,1491.219482421875,1458.6962890625,30.852062225341797,30.339204788208008
LSTM with Dropout,69,1461.734130859375,1433.7135009765625,1461.734130859375,1433.7135009765625,30.576175689697266,30.138395309448242
LSTM with Dropout,70,1438.4000244140625,1409.8284912109375,1438.4000244140625,1409.8284912109375,30.378170013427734,29.951623916625977
LSTM with Dropout,71,1412.9888916015625,1385.8985595703125,1412.9888916015625,1385.8985595703125,30.152629852294922,29.731582641601562
LSTM with Dropout,72,1390.2210693359375,1363.0069580078125,1390.2210693359375,1363.0069580078125,29.962888717651367,29.53114128112793
LSTM with Dropout,73,1369.0499267578125,1340.5595703125,1369.0499267578125,1340.5595703125,29.75971031188965,29.367359161376953
LSTM with Dropout,74,1341.827392578125,1318.367919921875,1341.827392578125,1318.367919921875,29.49115562438965,29.144474029541016
LSTM with Dropout,75,1320.315673828125,1296.782958984375,1320.315673828125,1296.782958984375,29.302242279052734,28.970962524414062
LSTM with Dropout,76,1298.0341796875,1275.743896484375,1298.0341796875,1275.743896484375,29.106403350830078,28.789508819580078
LSTM with Dropout,77,1279.638671875,1247.420654296875,1279.638671875,1247.420654296875,28.948040008544922,28.27777862548828
LSTM with Dropout,78,1252.6676025390625,1223.8948974609375,1252.6676025390625,1223.8948974609375,28.46829605102539,28.066749572753906
LSTM with Dropout,79,1230.031982421875,1202.280029296875,1230.031982421875,1202.280029296875,28.2694034576416,27.8582706451416
LSTM with Dropout,80,1203.127685546875,1182.0855712890625,1203.127685546875,1182.0855712890625,27.945728302001953,27.55780601501465
LSTM with Dropout,81,1179.3304443359375,1151.93603515625,1179.3304443359375,1151.93603515625,27.52096176147461,27.128141403198242
LSTM with Dropout,82,1154.51513671875,1130.693359375,1154.51513671875,1130.693359375,27.212953567504883,26.920278549194336
LSTM with Dropout,83,1133.896484375,1111.9951171875,1133.896484375,1111.9951171875,27.0325870513916,26.763635635375977
LSTM with Dropout,84,1114.3094482421875,1092.697509765625,1114.3094482421875,1092.697509765625,26.834985733032227,26.5651912689209
LSTM with Dropout,85,1096.4971923828125,1074.663330078125,1096.4971923828125,1074.663330078125,26.678058624267578,26.406763076782227
LSTM with Dropout,86,1079.3480224609375,1056.444091796875,1079.3480224609375,1056.444091796875,26.55733871459961,26.22587776184082
LSTM with Dropout,87,1059.205322265625,1039.4859619140625,1059.205322265625,1039.4859619140625,26.30744171142578,26.08272933959961
LSTM with Dropout,88,1038.4317626953125,1022.6448364257812,1038.4317626953125,1022.6448364257812,26.05576515197754,25.922805786132812
LSTM with Dropout,89,1028.6317138671875,1006.55029296875,1028.6317138671875,1006.55029296875,25.997211456298828,25.76833724975586
LSTM with Dropout,90,1009.4933471679688,990.7954711914062,1009.4933471679688,990.7954711914062,25.80104637145996,25.61984634399414
LSTM with Dropout,91,989.7996215820312,966.4360961914062,989.7996215820312,966.4360961914062,25.568050384521484,25.1662654876709
LSTM with Dropout,92,964.5813598632812,947.0581665039062,964.5813598632812,947.0581665039062,25.098487854003906,24.914308547973633
LSTM with Dropout,93,951.4429321289062,923.4403076171875,951.4429321289062,923.4403076171875,24.853458404541016,24.475805282592773
LSTM with Dropout,94,926.0712890625,906.491455078125,926.0712890625,906.491455078125,24.535884857177734,24.2836971282959
LSTM with Dropout,95,906.6890869140625,889.8292236328125,906.6890869140625,889.8292236328125,24.28774070739746,24.071910858154297
LSTM with Dropout,96,891.3739013671875,874.810546875,891.3739013671875,874.810546875,24.082767486572266,23.893308639526367
LSTM with Dropout,97,878.7352294921875,860.2091674804688,878.7352294921875,860.2091674804688,23.950332641601562,23.74888801574707
LSTM with Dropout,98,864.29443359375,846.4943237304688,864.29443359375,846.4943237304688,23.757099151611328,23.60076141357422
LSTM with Dropout,99,849.992431640625,832.7572021484375,849.992431640625,832.7572021484375,23.60761070251465,23.464872360229492
LSTM with Dropout,100,833.3558959960938,819.603271484375,833.3558959960938,819.603271484375,23.42701530456543,23.31973648071289
LSTM with Dropout,101,821.4640502929688,808.6463012695312,821.4640502929688,808.6463012695312,23.3063907623291,23.2447566986084
LSTM with Dropout,102,811.6952514648438,794.8682250976562,811.6952514648438,794.8682250976562,23.18411636352539,23.046356201171875
LSTM with Dropout,103,793.215576171875,782.8848266601562,793.215576171875,782.8848266601562,22.911170959472656,22.915016174316406
LSTM with Dropout,104,784.146240234375,756.451416015625,784.146240234375,756.451416015625,22.7540340423584,22.269079208374023
LSTM with Dropout,105,757.1672973632812,738.095947265625,757.1672973632812,738.095947265625,22.212739944458008,21.963333129882812
LSTM with Dropout,106,742.34619140625,725.5810546875,742.34619140625,725.5810546875,21.990245819091797,21.83677101135254
LSTM with Dropout,107,724.2816162109375,712.3678588867188,724.2816162109375,712.3678588867188,21.731340408325195,21.64105987548828
LSTM with Dropout,108,716.4794921875,701.3702392578125,716.4794921875,701.3702392578125,21.600500106811523,21.529949188232422
LSTM with Dropout,109,707.5448608398438,690.5751342773438,707.5448608398438,690.5751342773438,21.532651901245117,21.374479293823242
LSTM with Dropout,110,692.9312744140625,679.0225219726562,692.9312744140625,679.0225219726562,21.34421157836914,21.22709846496582
LSTM with Dropout,111,684.6649169921875,669.919921875,684.6649169921875,669.919921875,21.285198211669922,21.14927101135254
LSTM with Dropout,112,674.5054931640625,659.745849609375,674.5054931640625,659.745849609375,21.12983512878418,20.99810791015625
LSTM with Dropout,113,662.4807739257812,650.6796875,662.4807739257812,650.6796875,20.93451690673828,20.89369773864746
LSTM with Dropout,114,655.6687622070312,642.3021240234375,655.6687622070312,642.3021240234375,20.87865447998047,20.791772842407227
LSTM with Dropout,115,648.3822631835938,633.919189453125,648.3822631835938,633.919189453125,20.795913696289062,20.698091506958008
LSTM with Dropout,116,638.6682739257812,626.0699462890625,638.6682739257812,626.0699462890625,20.693002700805664,20.60030746459961
LSTM with Dropout,117,633.3174438476562,618.8134765625,633.3174438476562,618.8134765625,20.627002716064453,20.506711959838867
LSTM with Dropout,118,620.5992431640625,611.3184204101562,620.5992431640625,611.3184204101562,20.456819534301758,20.426176071166992
LSTM with Dropout,119,616.4696044921875,604.8135375976562,616.4696044921875,604.8135375976562,20.417966842651367,20.35434341430664
LSTM with Dropout,120,610.3379516601562,598.2157592773438,610.3379516601562,598.2157592773438,20.32386016845703,20.27604103088379
LSTM with Dropout,121,604.7437133789062,590.3948364257812,604.7437133789062,590.3948364257812,20.263317108154297,20.15671730041504
LSTM with Dropout,122,565.4054565429688,547.8778076171875,565.4054565429688,547.8778076171875,19.282072067260742,19.087528228759766
LSTM with Dropout,123,554.5108642578125,540.2238159179688,554.5108642578125,540.2238159179688,19.111167907714844,18.99578285217285
LSTM with Dropout,124,545.72412109375,534.240966796875,545.72412109375,534.240966796875,18.97583770751953,18.840436935424805
LSTM with Dropout,125,534.207763671875,523.5726318359375,534.207763671875,523.5726318359375,18.79082489013672,18.677690505981445
LSTM with Dropout,126,532.716552734375,517.6751098632812,532.716552734375,517.6751098632812,18.8133487701416,18.63193130493164
LSTM with Dropout,127,525.6224365234375,511.26837158203125,525.6224365234375,511.26837158203125,18.703433990478516,18.587247848510742
LSTM with Dropout,128,518.6897583007812,505.1153259277344,518.6897583007812,505.1153259277344,18.583417892456055,18.504182815551758
LSTM with Dropout,129,510.6753234863281,497.4072265625,510.6753234863281,497.4072265625,18.46275520324707,18.371084213256836
LSTM with Dropout,130,505.7477722167969,491.40130615234375,505.7477722167969,491.40130615234375,18.41611099243164,18.282901763916016
LSTM with Dropout,131,505.8432922363281,487.8272705078125,505.8432922363281,487.8272705078125,18.442487716674805,18.27469253540039
LSTM with Dropout,132,495.86151123046875,483.1014404296875,495.86151123046875,483.1014404296875,18.292205810546875,18.227323532104492
LSTM with Dropout,133,493.9648742675781,476.4696350097656,493.9648742675781,476.4696350097656,18.29363250732422,18.10399055480957
LSTM with Dropout,134,486.28680419921875,472.8931884765625,486.28680419921875,472.8931884765625,18.162057876586914,18.074010848999023
LSTM with Dropout,135,481.6995544433594,468.39813232421875,481.6995544433594,468.39813232421875,18.149669647216797,18.009048461914062
LSTM with Dropout,136,475.48284912109375,464.5452880859375,475.48284912109375,464.5452880859375,18.020339965820312,17.965417861938477
LSTM with Dropout,137,472.9852600097656,459.54974365234375,472.9852600097656,459.54974365234375,17.999771118164062,17.88636589050293
LSTM with Dropout,138,449.2542724609375,420.2620849609375,449.2542724609375,420.2620849609375,17.313453674316406,16.793628692626953
LSTM with Dropout,139,430.1291809082031,415.3265686035156,430.1291809082031,415.3265686035156,16.93832015991211,16.792943954467773
LSTM with Dropout,140,423.430908203125,400.4752197265625,423.430908203125,400.4752197265625,16.82550811767578,16.422468185424805
LSTM with Dropout,141,388.8102111816406,368.217529296875,388.8102111816406,368.217529296875,15.78187084197998,15.362560272216797
